"case_id";"case_id_length";"duration_dd"
"77757228C7";"11";"862.96"
"809287648B";"14";"862.96"
"6449217E37";"11";"863.0"
"7575219479";"5";"863.04"
"74279656A0";"5";"863.96"
"6915800AB1";"7";"863.96"
"8124600803";"9";"863.96"
"6556104C29";"11";"863.96"
"730812685A";"12";"863.96"
"6895015A5E";"14";"863.96"
"8142168995";"15";"863.96"
"6427948E7B";"16";"863.96"
"7008188BAE";"7";"864.0"
"7679135EA8";"9";"864.0"
"8290808F2F";"5";"864.04"
"7979659EE8";"10";"864.04"
"7818286DB2";"12";"864.04"
"7019493CDC";"7";"864.96"
"6603394D1A";"12";"864.96"
"76296011EC";"15";"864.96"
"7881573FC7";"7";"865.0"
"7223095E8B";"5";"865.04"
"7577485270";"6";"865.04"
"7277754098";"9";"865.04"
"7729717C3F";"5";"865.96"
"567655595E";"9";"865.96"
"8123867B1E";"15";"865.96"
"7643199757";"11";"866.04"
"719909404F";"15";"866.04"
"64662305CC";"6";"866.96"
"7017480FAD";"13";"866.96"
"7493678AB4";"6";"867.0"
"73305755DB";"5";"867.04"
"7600705C2D";"5";"867.04"
"84374167F1";"5";"867.04"
"7545756AD4";"8";"867.04"
"75243867C0";"10";"867.04"
"6893331CAF";"6";"867.96"
"7463076524";"11";"867.96"
"7416483362";"12";"867.96"
"772393157F";"17";"867.96"
"6927919B9B";"19";"867.96"
"7404658515";"10";"868.0"
"6706190B0C";"13";"868.0"
"70848234E4";"13";"868.0"
"66940329F3";"5";"868.04"
"7158923226";"8";"868.04"
"7171794F9E";"12";"868.04"
"7967752CF1";"13";"868.04"
"670224538A";"5";"869.0"
"734787389D";"9";"869.0"
"8258385AE2";"10";"869.0"
"74488476FF";"12";"869.0"
"670023265B";"9";"869.04"
"765760036D";"12";"869.04"
"6809708CCD";"20";"869.04"
"6948397E95";"6";"869.96"
"6192164F5E";"7";"869.96"
"7480045866";"9";"870.0"
"70413902D9";"14";"870.0"
"673482161A";"13";"870.04"
"71316263F3";"17";"870.04"
"8005754D2F";"21";"870.04"
"7188247912";"11";"870.96"
"708578813D";"5";"871.0"
"8000559E22";"6";"871.04"
"8125640241";"10";"871.96"
"7003430543";"14";"871.96"
"6927510A17";"18";"871.96"
"8027978106";"18";"871.96"
"66607787E2";"8";"872.0"
"7499607779";"14";"872.0"
"6579446A97";"17";"872.0"
"6726420162";"9";"872.04"
"69043344A8";"23";"872.96"
"7481591434";"7";"873.0"
"6783516E7A";"9";"873.04"
"8397191D37";"9";"873.04"
"7645671F4A";"11";"873.04"
"7597014646";"14";"873.04"
"68085701B5";"17";"873.04"
"6964441685";"12";"873.96"
"7508633FF4";"9";"874.04"
"8005640F1B";"13";"874.04"
"7732238CA4";"7";"874.96"
"8142404C55";"8";"874.96"
"716664675D";"11";"874.96"
"6781747AA8";"8";"875.0"
"6655038716";"10";"875.0"
"65590299F3";"9";"875.04"
"8306702B55";"12";"875.04"
"8300455826";"13";"875.04"
"7706705E24";"5";"875.96"
"6607079E0F";"9";"875.96"
"786810881E";"15";"876.0"
"7573665213";"5";"876.04"
"6554323E6E";"5";"876.96"
"72340617FB";"5";"876.96"
"7678102A34";"7";"876.96"
"774622209E";"26";"876.96"
"7444146F99";"10";"877.0"
"7445306CDD";"10";"877.0"
"76004390AE";"7";"877.04"
"73048118BA";"6";"877.96"
"680376005F";"11";"877.96"
"7523151C97";"15";"877.96"
"71896395CA";"19";"877.96"
"7605477E27";"7";"878.04"
"65668521B4";"8";"878.04"
"7181922585";"11";"878.04"
"740621384E";"5";"878.96"
"7257209651";"11";"878.96"
"6870049FC4";"19";"878.96"
"7392898C6A";"19";"878.96"
"7704014179";"20";"878.96"
"75279851BF";"11";"879.04"
"8074049403";"11";"879.04"
"8747875ECE";"11";"879.04"
"7527959C47";"12";"879.04"
"764269576D";"17";"879.04"
"7643979B03";"18";"879.04"
"7462371F58";"18";"880.0"
"7123999DF0";"6";"880.04"
"76144288C2";"7";"880.04"
"747718938F";"16";"880.04"
"7499723733";"11";"881.0"
"8293919679";"11";"881.0"
"675112221E";"10";"881.04"
"6782991D3C";"12";"881.04"
"7181138E88";"12";"881.04"
"687236462D";"7";"881.96"
"773581005D";"7";"881.96"
"65571592C9";"8";"881.96"
"734554577D";"10";"881.96"
"66575797FC";"12";"881.96"
"7812162007";"14";"881.96"
"67485496CE";"8";"882.04"
"75607597B3";"15";"882.04"
"83204257EA";"15";"882.04"
"6818089109";"17";"882.04"
"7575056DF3";"18";"882.04"
"83983780C6";"38";"882.04"
"7747163925";"8";"882.96"
"74018919AD";"12";"882.96"
"75237044F3";"5";"883.04"
"6786903986";"9";"883.04"
"75843145E7";"11";"883.04"
"7214817F52";"15";"883.04"
"7557774866";"16";"883.04"
"6883017D4D";"6";"883.96"
"7381773FC5";"9";"883.96"
"73024940B0";"11";"883.96"
"765013424A";"6";"884.04"
"8132145A57";"11";"884.96"
"6949034C41";"25";"884.96"
"661955773D";"19";"885.0"
"7563346E8D";"5";"885.04"
"7606463BD4";"5";"885.04"
"6721184080";"6";"885.04"
"70686545CF";"19";"885.04"
"7397728E41";"7";"885.96"
"76981824C0";"9";"885.96"
"772974428A";"10";"885.96"
"7732720A67";"11";"885.96"
"8241807A49";"12";"885.96"
"7614047E57";"16";"885.96"
"7732960078";"18";"885.96"
"7526528F60";"14";"886.04"
"80396690BE";"15";"886.04"
"7650929258";"16";"886.04"
"7160311B8D";"26";"886.04"
"7871282364";"6";"887.0"
"744063918C";"10";"887.0"
"708625529E";"14";"887.0"
"7120583AF8";"5";"887.04"
"7554237195";"15";"887.04"
"7776841436";"5";"887.96"
"7712188ADC";"12";"887.96"
"6641780A3C";"6";"888.0"
"7495908AF5";"11";"888.0"
"74197424CB";"24";"888.04"
"727565084F";"5";"888.96"
"7732193783";"10";"888.96"
"8748509A01";"7";"889.96"
"6830496F99";"14";"889.96"
"6809366296";"5";"890.04"
"75519935C5";"5";"890.04"
"7963933D67";"5";"890.04"
"8230651412";"10";"890.04"
"7672271E4E";"11";"890.96"
"75752069BD";"5";"891.04"
"7621821DA6";"7";"891.04"
"7605578184";"17";"891.04"
"74603202D2";"10";"891.96"
"73302319F9";"14";"891.96"
"8179894611";"15";"891.96"
"743890281F";"5";"892.0"
"824469598A";"6";"892.0"
"8217096222";"14";"892.0"
"7584754102";"5";"892.04"
"75319108C0";"9";"892.04"
"76116883A5";"12";"892.04"
"7094313C47";"15";"892.04"
"7216485FCC";"22";"892.04"
"7321321138";"11";"892.96"
"7753122EA9";"14";"892.96"
"7865830043";"9";"893.0"
"7894187930";"16";"893.0"
"7912185D9A";"7";"893.04"
"7521445CC1";"13";"893.04"
"73196530BE";"8";"893.96"
"81679261C4";"18";"893.96"
"68938118CC";"25";"893.96"
"7661414ED3";"11";"894.0"
"6417673F48";"12";"894.0"
"82779837AB";"14";"894.0"
"70861392E4";"5";"894.04"
"78765541FC";"9";"894.04"
"8013473F1A";"13";"894.04"
"7540534581";"30";"894.04"
"6543721166";"5";"894.96"
"7325157EC5";"16";"894.96"
"6744797E8C";"9";"895.04"
"7545331C1B";"12";"895.04"
"7646774D84";"18";"895.04"
"6945960385";"6";"895.96"
"6524753C7F";"7";"895.96"
"728795745F";"10";"895.96"
"7799171F7F";"16";"895.96"
"7447378ABC";"9";"896.0"
"8288907E6E";"12";"896.0"
"807081680D";"19";"896.0"
"711487221D";"14";"896.04"
"7121767C09";"14";"896.04"
"7531649160";"14";"896.04"
"7331143A94";"23";"896.04"
"70037361C9";"6";"896.96"
"81645396B8";"7";"896.96"
"6892496B9F";"12";"896.96"
"7934695D71";"48";"896.96"
"82481279B7";"16";"897.0"
"7481119EAF";"9";"897.04"
"719289658D";"17";"897.04"
"83308746B4";"26";"897.04"
"8070669EBC";"7";"897.96"
"8143839C88";"8";"897.96"
"73379636A0";"9";"897.96"
"6062510D81";"12";"897.96"
"8197945639";"14";"897.96"
"7184255AC4";"7";"898.04"
"7071921DD0";"34";"898.04"
"602546208B";"5";"898.96"
"7272906FE1";"5";"898.96"
"7729177E9F";"7";"898.96"
"8223469D49";"10";"898.96"
"6825822E7E";"13";"898.96"
"8266228324";"12";"899.0"
"66743854BD";"13";"899.0"
"7439564A6B";"14";"899.0"
"66620197FD";"16";"899.0"
"7193856DC2";"16";"899.04"
"6428796A47";"6";"899.96"
"69327237FF";"7";"899.96"
"6825936C92";"12";"900.0"
"74758155B2";"11";"900.04"
"684895721D";"6";"900.96"
"66122709D0";"8";"900.96"
"77100652EA";"17";"900.96"
"8246521C66";"17";"901.0"
"7988400C36";"5";"901.04"
"671323726D";"7";"901.04"
"75663258E8";"12";"901.04"
"7829160B35";"5";"901.96"
"65500876C8";"6";"901.96"
"804938202A";"7";"901.96"
"6427962A0A";"13";"901.96"
"7712081292";"25";"901.96"
"701562333F";"11";"902.0"
"6813645DB7";"6";"902.04"
"71982041DB";"11";"902.04"
"8100972D90";"7";"902.96"
"6841390D9D";"8";"902.96"
"8085341A75";"10";"902.96"
"6888417588";"11";"902.96"
"8190857D03";"11";"902.96"
"69696701A2";"22";"903.0"
"6787226414";"9";"903.04"
"6814769D45";"11";"903.04"
"7639796F16";"11";"903.04"
"689265707F";"5";"903.96"
"7292833C2A";"5";"903.96"
"7801437D76";"5";"903.96"
"6833053DB4";"6";"903.96"
"6753078043";"6";"904.04"
"8895867DAB";"7";"904.04"
"8216150577";"8";"904.04"
"7637873C2E";"9";"904.96"
"8138815A99";"9";"904.96"
"6891818C1E";"12";"904.96"
"79699502CD";"5";"905.04"
"673861837D";"10";"905.04"
"77552781DD";"6";"905.96"
"6941976BCF";"12";"905.96"
"8236819610";"7";"906.04"
"7202892E80";"9";"906.04"
"791667460D";"17";"906.04"
"7323840FF2";"26";"906.04"
"6383237DCC";"9";"906.96"
"73159809AD";"11";"906.96"
"7604641C44";"9";"907.0"
"6624465972";"14";"907.0"
"75050535A8";"5";"907.04"
"7505196BA8";"5";"907.04"
"80266075A2";"14";"907.04"
"72546549DC";"10";"907.96"
"7309803044";"12";"907.96"
"765479048A";"9";"908.0"
"68259242AE";"12";"908.0"
"764730648C";"12";"908.0"
"83151116AA";"6";"908.04"
"7478596CA4";"8";"908.04"
"73834095DA";"9";"908.04"
"75346383F9";"18";"908.04"
"6925919928";"5";"908.96"
"76981076DB";"14";"908.96"
"662764058B";"17";"908.96"
"8239349DE0";"21";"908.96"
"6641481380";"5";"909.0"
"7723496E83";"7";"909.96"
"7319862D33";"11";"909.96"
"76901375CE";"11";"909.96"
"7267131237";"12";"909.96"
"65987851A6";"13";"909.96"
"8223977084";"13";"909.96"
"6638325715";"6";"910.0"
"6593213B7A";"17";"910.0"
"7559630406";"6";"910.04"
"8272199291";"8";"910.04"
"802400740C";"9";"910.04"
"75084909F4";"12";"910.04"
"8474398E72";"14";"910.04"
"7301048767";"6";"910.96"
"7674091C38";"7";"910.96"
"7381684656";"9";"910.96"
"770274496D";"12";"910.96"
"772056187B";"13";"910.96"
"648354783C";"7";"911.0"
"7420416100";"16";"911.0"
"8300316572";"9";"911.04"
"733121452D";"5";"911.96"
"6950313BB8";"7";"911.96"
"693037458B";"10";"911.96"
"6905212933";"14";"911.96"
"7581833684";"10";"912.0"
"7559623E3C";"6";"912.04"
"662053919E";"13";"912.04"
"6515251B33";"10";"912.96"
"7692733418";"14";"912.96"
"7764476849";"14";"912.96"
"7021905351";"13";"913.0"
"7033047DF9";"21";"913.0"
"6663921991";"11";"913.04"
"671272189A";"12";"913.04"
"744867590E";"13";"913.04"
"8182344BDD";"12";"914.04"
"6947473416";"9";"914.96"
"76897473F8";"10";"914.96"
"7500974F8C";"8";"915.04"
"8157607E3E";"6";"915.96"
"8138243294";"15";"915.96"
"6691626875";"12";"916.04"
"6855432174";"6";"916.96"
"8214999F9E";"8";"917.0"
"76541883C1";"16";"917.0"
"803574173F";"9";"917.04"
"6888514594";"17";"917.04"
"6922841D1B";"6";"917.96"
"6884164FD5";"10";"917.96"
"7716147DED";"12";"917.96"
"6871908DDD";"15";"917.96"
"66244458F1";"6";"918.0"
"7806440E11";"12";"918.0"
"71814575CA";"18";"918.04"
"7650012D99";"9";"918.96"
"68926098E0";"20";"918.96"
"8118166A81";"12";"919.0"
"6626868877";"13";"919.0"
"82316425DE";"14";"919.0"
"75599013A9";"6";"919.04"
"741282263A";"7";"919.04"
"74257968B5";"7";"919.04"
"6962667E8F";"13";"919.04"
"6719245063";"16";"919.04"
"65251346EA";"8";"919.96"
"808705728E";"12";"919.96"
"6522996296";"9";"920.0"
"6801447B9C";"10";"920.04"
"795106633B";"14";"920.04"
"7338189122";"6";"920.96"
"7206499F17";"9";"920.96"
"6913222B42";"10";"920.96"
"8142093BB0";"13";"920.96"
"7691892E11";"16";"920.96"
"83155500F2";"9";"921.04"
"7472883223";"12";"921.04"
"7479833973";"15";"921.04"
"710070899A";"16";"921.04"
"7017439DD8";"7";"921.96"
"6599090D54";"15";"921.96"
"7395636FE1";"18";"921.96"
"6663825A58";"8";"922.04"
"749959800E";"11";"922.04"
"7563926D2F";"16";"922.04"
"7371861C22";"12";"922.96"
"76454519BF";"12";"923.0"
"76132940F6";"15";"923.0"
"74166236E9";"18";"923.0"
"75505574BF";"18";"923.04"
"77493115BC";"6";"923.96"
"6525066ECA";"8";"923.96"
"6929872747";"9";"923.96"
"77716432B0";"9";"923.96"
"8141888287";"11";"923.96"
"7631532B6C";"17";"923.96"
"7634791CD5";"18";"923.96"
"7358507014";"24";"923.96"
"66972433C2";"8";"924.04"
"67572280F3";"8";"924.04"
"6516996B38";"14";"924.04"
"749450010D";"22";"924.04"
"73396495F5";"9";"924.96"
"7517507B04";"9";"924.96"
"7624060557";"7";"925.0"
"7418818A47";"11";"925.04"
"8309726AD1";"13";"925.04"
"6932247F2E";"10";"925.96"
"69007528B1";"16";"925.96"
"7499382DCA";"13";"926.0"
"7436250B9E";"20";"926.0"
"7505470DC4";"5";"926.04"
"79246224F3";"5";"926.04"
"8157046F4A";"5";"926.96"
"68879189BD";"11";"926.96"
"6925709BDB";"18";"926.96"
"7574571DB7";"17";"927.04"
"7660851E39";"8";"927.96"
"65870448A9";"11";"927.96"
"81961393DE";"21";"927.96"
"72348345E2";"9";"928.0"
"757365382A";"20";"928.04"
"6935522DCC";"7";"928.96"
"753795988B";"13";"929.04"
"6902273FDA";"25";"929.96"
"7182861C66";"17";"930.0"
"6630981A9E";"21";"930.0"
"71066809DA";"11";"930.04"
"763825034D";"11";"930.04"
"6982533882";"6";"930.96"
"8108207017";"7";"930.96"
"727851114A";"9";"930.96"
"6631880082";"11";"930.96"
"69881270D5";"11";"930.96"
"815472324E";"11";"930.96"
"6996538DCB";"20";"930.96"
"6655551E6B";"8";"931.0"
"807399469F";"11";"931.0"
"76398034E0";"13";"931.0"
"825832595F";"14";"931.0"
"6839699A29";"5";"931.04"
"676877275A";"9";"931.04"
"7455331DC1";"18";"931.04"
"6640366B5D";"21";"931.04"
"664196748F";"13";"932.0"
"705895411F";"5";"932.04"
"8294914B91";"6";"932.04"
"7591910253";"11";"932.04"
"6631683DEC";"12";"932.04"
"768800673F";"19";"932.04"
"7711107EC9";"17";"932.96"
"77841568BC";"18";"932.96"
"73755944B6";"23";"932.96"
"67100658CD";"13";"933.04"
"8005752B89";"13";"933.04"
"7469805616";"28";"933.04"
"8365643AFC";"30";"933.04"
"6985816DB8";"6";"933.96"
"6925774182";"12";"933.96"
"7328898DF1";"12";"933.96"
"73489880C0";"19";"933.96"
"7404737646";"9";"934.0"
"75900134DE";"15";"934.0"
"668949169A";"6";"934.04"
"6655958E49";"14";"934.04"
"7270423ED8";"7";"934.96"
"6867225557";"8";"934.96"
"7320130A5D";"12";"935.0"
"6697251A5A";"9";"935.04"
"7553612DCD";"12";"935.04"
"746691987B";"21";"935.04"
"824267890F";"7";"935.96"
"6933804412";"9";"935.96"
"77515258C8";"18";"935.96"
"7346887AF0";"23";"935.96"
"802259245A";"10";"936.0"
"6926594630";"7";"936.96"
"81627946B3";"17";"936.96"
"8245538137";"18";"936.96"
"74332976BB";"13";"937.0"
"7641015D0A";"28";"937.0"
"7505209664";"5";"937.04"
"675308238F";"6";"937.04"
"6825895ABD";"12";"937.04"
"82976583FF";"15";"937.04"
"73049023D4";"7";"937.96"
"7322502FCB";"9";"937.96"
"7278683F36";"11";"937.96"
"780797941A";"19";"937.96"
"7616993D75";"17";"938.0"
"8043860343";"17";"938.0"
"829366982A";"5";"938.04"
"6699032815";"15";"938.04"
"66579401E6";"16";"938.04"
"7317195455";"15";"938.96"
"7267440136";"17";"938.96"
"7762284764";"27";"938.96"
"7674364D81";"30";"938.96"
"7546132120";"5";"939.04"
"7050572C10";"8";"939.04"
"6761646EC8";"9";"939.04"
"6642253094";"11";"939.04"
"70929886DC";"18";"939.04"
"7932525EB3";"5";"940.04"
"7477083C13";"8";"940.04"
"82510841EB";"10";"940.04"
"8339832714";"12";"940.04"
"7317807D5C";"17";"940.96"
"729642720A";"19";"940.96"
"75105047F6";"10";"941.04"
"7733285CA7";"9";"941.96"
"7311176D49";"12";"941.96"
"7404648CD2";"10";"942.0"
"7392208305";"15";"942.0"
"68258949EA";"10";"942.04"
"702439494C";"14";"942.04"
"8291444C08";"14";"942.04"
"82828811A2";"15";"942.04"
"653540312B";"8";"942.96"
"838821914D";"10";"942.96"
"7832331402";"12";"942.96"
"6643421470";"7";"943.04"
"7436240360";"18";"943.04"
"8223806366";"21";"943.04"
"8345027621";"26";"943.04"
"8202595387";"6";"943.96"
"68861105BC";"11";"943.96"
"7305507716";"13";"943.96"
"76276800AA";"13";"943.96"
"822631490F";"9";"944.04"
"8271724A93";"9";"944.04"
"703776750D";"15";"944.04"
"6732428F53";"16";"944.04"
"74289546C6";"16";"944.04"
"73915124A9";"5";"944.96"
"8186077471";"8";"944.96"
"76059081D7";"15";"945.0"
"7561659E65";"5";"945.04"
"6715671B04";"21";"945.04"
"7473804A29";"7";"945.96"
"82149230EB";"7";"945.96"
"722013972F";"12";"945.96"
"762421339A";"14";"946.0"
"7044874DEC";"10";"946.04"
"6644548677";"11";"946.04"
"70722247DD";"13";"946.04"
"7696126416";"5";"946.96"
"73250549C7";"7";"946.96"
"7003337883";"10";"946.96"
"7615732CD9";"7";"947.0"
"7197219501";"23";"947.0"
"7159683551";"16";"947.04"
"7431022159";"19";"948.04"
"7006275109";"20";"948.04"
"77399329EF";"8";"948.96"
"73345473A8";"9";"948.96"
"754984050F";"11";"948.96"
"81166821E1";"11";"948.96"
"7336367192";"13";"948.96"
"75483138EF";"8";"949.04"
"6897321957";"5";"949.96"
"69070104F6";"7";"949.96"
"73380649F8";"8";"949.96"
"7280713A6D";"10";"949.96"
"7307915A3A";"15";"949.96"
"81714448E7";"19";"949.96"
"75551399ED";"23";"949.96"
"7288685D20";"24";"949.96"
"7436235F3C";"20";"950.04"
"8237100DF1";"5";"950.96"
"6958650BA1";"9";"950.96"
"6424143A80";"10";"950.96"
"76035106F1";"20";"951.0"
"6825931873";"9";"951.04"
"7552988ADD";"17";"951.04"
"691063653B";"6";"951.96"
"7618831A3A";"5";"952.0"
"7059024AE0";"5";"952.04"
"74411241C8";"9";"952.04"
"7330019B06";"12";"952.96"
"7338260BB6";"12";"952.96"
"7500643E66";"7";"953.04"
"7041423E11";"14";"953.04"
"8131743E98";"5";"953.96"
"7313583F9A";"9";"953.96"
"7593593F2A";"9";"953.96"
"6624665E7C";"11";"953.96"
"7272601433";"12";"953.96"
"7749971662";"16";"953.96"
"6772500BCA";"23";"953.96"
"70684426DC";"5";"954.04"
"7503059827";"12";"954.04"
"6437625036";"9";"954.96"
"6976858D58";"10";"954.96"
"7284788D38";"13";"954.96"
"7706182E8C";"10";"955.96"
"7747824A9E";"11";"955.96"
"735871186A";"20";"955.96"
"805105873C";"27";"955.96"
"7183520C39";"5";"956.0"
"7611643E7F";"11";"956.0"
"6920051EB9";"17";"956.96"
"8058948645";"18";"956.96"
"6863070088";"20";"956.96"
"6798194F25";"9";"957.04"
"7533836E21";"14";"957.04"
"8231751FCE";"8";"957.96"
"7511315539";"10";"957.96"
"7471265AE9";"5";"958.04"
"81411999F0";"8";"958.96"
"6924043D07";"13";"958.96"
"7312785D13";"13";"958.96"
"7393769B30";"13";"958.96"
"6919231A0B";"17";"958.96"
"8193801A7B";"20";"958.96"
"729259796A";"24";"958.96"
"7572226E8F";"20";"959.0"
"8015564CA7";"22";"959.0"
"6634037484";"12";"959.04"
"77291708DA";"6";"959.96"
"6489074942";"8";"959.96"
"6969059969";"10";"959.96"
"7385451AF5";"6";"960.04"
"6724283DDC";"12";"960.04"
"7103002EAA";"13";"960.04"
"73230926B0";"7";"960.96"
"8143891773";"10";"960.96"
"7276451D4F";"11";"960.96"
"73915926AD";"7";"962.04"
"7404644986";"7";"962.04"
"72671176A8";"24";"962.96"
"834221231F";"15";"963.04"
"8075863CF6";"15";"964.0"
"7101003D0A";"17";"964.04"
"731809288E";"12";"964.96"
"7320509322";"18";"964.96"
"6786404DBB";"5";"965.0"
"720291517F";"9";"965.0"
"8939395E1C";"17";"965.0"
"7449395B37";"24";"965.04"
"689012248B";"6";"965.96"
"730889856E";"6";"965.96"
"676466387F";"11";"965.96"
"6598711494";"21";"965.96"
"67540702E2";"25";"965.96"
"71178099CB";"20";"966.04"
"7632366BA9";"5";"967.0"
"8218546EB2";"10";"967.04"
"6597744695";"12";"967.04"
"70870789C5";"13";"967.04"
"728039218A";"11";"967.96"
"767190611D";"11";"967.96"
"7007238BB7";"28";"968.0"
"84505140C3";"42";"968.0"
"721596852B";"5";"968.96"
"728885596B";"10";"968.96"
"7407242976";"10";"969.0"
"7937146415";"5";"969.04"
"70562509B3";"16";"969.04"
"6905074752";"6";"969.96"
"7254434451";"15";"969.96"
"7306908B39";"22";"969.96"
"7652731167";"11";"970.0"
"7958117DE3";"7";"970.04"
"6603122CA4";"8";"970.04"
"72671409A2";"9";"970.04"
"7063114A0D";"15";"970.04"
"7104608BFB";"25";"970.04"
"6372225E68";"8";"970.96"
"8168271E74";"11";"970.96"
"6652227760";"25";"971.0"
"7818130CF6";"8";"971.04"
"7961330958";"15";"971.04"
"7322108AA9";"21";"971.96"
"69387272A9";"14";"972.0"
"7455391F44";"9";"972.04"
"6855850A63";"7";"972.96"
"9016525FCC";"9";"972.96"
"7218638087";"14";"972.96"
"710436102A";"7";"973.0"
"76039512DF";"15";"973.0"
"7238349A8C";"17";"973.0"
"7045912684";"9";"973.04"
"7436256095";"18";"973.04"
"728095307E";"14";"973.96"
"805448534A";"16";"973.96"
"7270319907";"21";"973.96"
"74671517EF";"7";"974.0"
"74648225FC";"5";"974.04"
"7696686237";"11";"974.96"
"65720302B9";"18";"974.96"
"79736407E1";"5";"975.0"
"7660764670";"10";"975.0"
"70707030B4";"12";"975.04"
"653701536E";"7";"975.96"
"7817877C2E";"40";"975.96"
"740555594E";"7";"976.04"
"7901773D59";"7";"976.04"
"6671560978";"33";"976.04"
"763428399F";"10";"976.96"
"7397384264";"5";"977.0"
"74453977F7";"13";"977.04"
"72979456BA";"7";"977.96"
"7253875703";"10";"977.96"
"7813449616";"9";"978.0"
"7164134E63";"21";"978.0"
"6662219D07";"5";"978.04"
"65783913FC";"10";"978.04"
"7881572EF4";"10";"978.04"
"686363746E";"12";"978.96"
"71879568EE";"11";"979.0"
"80458773BE";"12";"979.0"
"79164469E5";"19";"979.04"
"7746314C86";"8";"979.96"
"731853996E";"9";"979.96"
"7280832CA0";"11";"979.96"
"7038917A0E";"5";"980.04"
"6828939ABA";"13";"980.04"
"7962984E43";"25";"980.04"
"73238242C2";"13";"981.0"
"7058233E1E";"9";"981.04"
"7466107A65";"12";"981.04"
"7943472875";"5";"981.96"
"6890751B9A";"9";"981.96"
"7388309177";"10";"982.0"
"7609451D9A";"15";"982.0"
"7798361314";"5";"982.04"
"6639371645";"9";"982.04"
"7325280449";"5";"982.96"
"8690008575";"6";"982.96"
"73107036F6";"10";"982.96"
"8024338532";"11";"983.0"
"77014372DD";"12";"983.0"
"642793756A";"13";"983.0"
"70389526F1";"7";"983.96"
"803412300A";"8";"983.96"
"79388588DD";"5";"984.04"
"74455874C3";"13";"984.04"
"6912374F76";"20";"984.96"
"80299479E2";"18";"985.0"
"81932660FF";"9";"985.96"
"7713994D37";"12";"985.96"
"77248224C6";"22";"985.96"
"66350708F8";"7";"986.0"
"8218486D2F";"10";"986.0"
"7173748C1D";"17";"986.0"
"65780266C6";"12";"986.96"
"7674159458";"12";"986.96"
"7579810117";"6";"987.0"
"6395158B52";"15";"987.0"
"7578645FAF";"15";"987.0"
"7619490A0D";"5";"987.96"
"7285522AF0";"6";"987.96"
"6897355567";"19";"988.0"
"8158029A7E";"5";"988.96"
"726456088D";"9";"988.96"
"72217275A5";"11";"988.96"
"80905125B5";"15";"988.96"
"71443708A0";"7";"990.0"
"6806551F8F";"11";"990.0"
"6846859EC6";"9";"990.04"
"66478023C1";"15";"990.04"
"810866278F";"15";"990.04"
"7318436470";"7";"990.96"
"7379332169";"5";"991.0"
"8012018E66";"12";"991.0"
"7565357A16";"21";"991.0"
"79339549F4";"14";"991.04"
"711033413D";"25";"991.04"
"75286251E4";"33";"991.04"
"73289107DA";"20";"991.96"
"7348599FB8";"30";"991.96"
"7337026165";"8";"992.0"
"7090504500";"10";"992.04"
"72467753E9";"10";"993.0"
"6753636CB9";"24";"993.0"
"7402131FB9";"6";"993.04"
"784630608C";"12";"993.04"
"68258483F6";"13";"993.04"
"7953270E04";"7";"994.0"
"6938859F93";"14";"994.0"
"819381560A";"17";"994.0"
"7404285147";"21";"994.0"
"791835948F";"5";"994.04"
"7429040DBC";"14";"994.04"
"7750972071";"9";"994.96"
"7360669835";"11";"995.0"
"78210148EB";"24";"995.0"
"7631975900";"10";"996.0"
"763156135D";"13";"996.0"
"772842306B";"13";"996.0"
"74129629C1";"20";"996.0"
"7344309B81";"6";"996.96"
"7237217466";"7";"996.96"
"7735828F33";"13";"996.96"
"8173270BC3";"8";"997.0"
"7622346EE4";"13";"997.0"
"7331152204";"17";"997.96"
"7319206FD9";"10";"998.96"
"7990890309";"8";"999.0"
"8035441FAB";"19";"999.0"
"7080517378";"10";"999.04"
"7450670762";"13";"999.04"
"7343594D77";"10";"999.96"
"7339016B95";"11";"999.96"
"75234882B4";"16";"1000.0"
"8377055479";"7";"1000.04"
"736485676E";"19";"1000.04"
"72416617B3";"18";"1000.96"
"8056301DE3";"7";"1001.0"
"7386187A53";"11";"1001.0"
"72161879E3";"15";"1001.0"
"7947941067";"15";"1001.0"
"7436736CAD";"10";"1001.04"
"812217138B";"11";"1001.04"
"6825901FAF";"12";"1001.04"
"644763658B";"5";"1001.96"
"6813625D36";"7";"1002.0"
"71814353A3";"7";"1002.04"
"7182895876";"7";"1002.04"
"6759635344";"14";"1003.0"
"77947249B9";"19";"1003.0"
"7119378893";"11";"1003.04"
"7563674D3A";"14";"1003.96"
"710533973A";"12";"1004.0"
"633316878F";"18";"1004.04"
"814530457F";"16";"1004.96"
"7196720936";"9";"1005.0"
"74913021FA";"5";"1005.04"
"7328266469";"13";"1005.96"
"8184282B27";"15";"1005.96"
"6580767CB6";"5";"1006.0"
"740073608D";"10";"1006.0"
"7544247D8F";"13";"1006.0"
"79868973E8";"17";"1006.0"
"766071914F";"24";"1006.0"
"72371751BE";"7";"1006.96"
"7711591E32";"11";"1006.96"
"7971805D95";"12";"1007.0"
"7308170CA8";"10";"1007.96"
"6813568E2C";"5";"1008.0"
"7960075DAE";"10";"1008.0"
"7298543437";"11";"1008.0"
"69049923A8";"13";"1008.96"
"72275223D5";"8";"1009.0"
"7564531076";"10";"1009.0"
"6603881EFC";"24";"1009.0"
"7479966735";"20";"1009.04"
"676426935D";"10";"1010.0"
