Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type
89227928E3,CONTRACT-END,LOMBARDIA,2022-12-31 00:00:00.000,Variant 1,1,327732.5,SERVIZI
89253843E1,CREATION,PA TRENTO,2021-10-01 00:00:00.000,Variant 3,3,54000.0,SERVIZI
89253843E1,AWARD,PA TRENTO,2021-10-01 00:00:00.000,Variant 3,3,54000.0,SERVIZI
89253843E1,CONTRACT-START,PA TRENTO,2021-10-01 00:00:00.000,Variant 3,3,54000.0,SERVIZI
89253843E1,CONTRACT-END,PA TRENTO,2021-12-31 00:00:00.000,Variant 3,3,54000.0,SERVIZI
89253843E1,VARIANT,PA TRENTO,2021-12-31 00:00:00.000,Variant 3,3,54000.0,SERVIZI
89263175D0,CREATION,CENTRALE,2021-10-06 00:00:00.000,Variant 1,1,138900.0,SERVIZI
89263175D0,AWARD,CENTRALE,2021-10-29 00:00:00.000,Variant 1,1,138900.0,SERVIZI
89263175D0,CONTRACT-START,CENTRALE,2021-11-03 00:00:00.000,Variant 1,1,138900.0,SERVIZI
89263175D0,VARIANT,CENTRALE,2022-07-04 00:00:00.000,Variant 1,1,138900.0,SERVIZI
89263175D0,CONTRACT-END,CENTRALE,2022-12-31 00:00:00.000,Variant 1,1,138900.0,SERVIZI
8926800466,CREATION,CAMPANIA,2021-10-08 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,STATUS,CAMPANIA,2022-04-01 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,AWARD,CAMPANIA,2022-04-04 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,VARIANT,CAMPANIA,2022-04-08 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,STATUS,CAMPANIA,2022-05-06 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,CONTRACT-START,CAMPANIA,2022-06-06 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,STATUS,CAMPANIA,2022-06-13 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,CONTRACT-END,CAMPANIA,2022-06-30 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8926800466,STATUS,CAMPANIA,2022-07-20 00:00:00.000,Variant 597,597,523740.0,SERVIZI
8927839DCC,CREATION,EMILIA ROMAGNA,2021-10-18 00:00:00.000,Variant 2,2,41803.28,SERVIZI
8927839DCC,AWARD,EMILIA ROMAGNA,2021-10-28 00:00:00.000,Variant 2,2,41803.28,SERVIZI
8927839DCC,CONTRACT-START,EMILIA ROMAGNA,2021-11-03 00:00:00.000,Variant 2,2,41803.28,SERVIZI
8927839DCC,VARIANT,EMILIA ROMAGNA,2022-03-23 00:00:00.000,Variant 2,2,41803.28,SERVIZI
8927839DCC,VARIANT,EMILIA ROMAGNA,2022-06-01 00:00:00.000,Variant 2,2,41803.28,SERVIZI
8927839DCC,CONTRACT-END,EMILIA ROMAGNA,2022-06-30 00:00:00.000,Variant 2,2,41803.28,SERVIZI
8927957F2C,CREATION,PA TRENTO,2021-10-18 00:00:00.000,Variant 3,3,106300.0,SERVIZI
8927957F2C,AWARD,PA TRENTO,2021-11-30 00:00:00.000,Variant 3,3,106300.0,SERVIZI
8927957F2C,CONTRACT-START,PA TRENTO,2021-12-13 00:00:00.000,Variant 3,3,106300.0,SERVIZI
8927957F2C,CONTRACT-END,PA TRENTO,2022-12-31 00:00:00.000,Variant 3,3,106300.0,SERVIZI
8927957F2C,VARIANT,PA TRENTO,2023-01-12 00:00:00.000,Variant 3,3,106300.0,SERVIZI
8929973ED4,CREATION,CENTRALE,2021-10-01 00:00:00.000,Variant 1,1,130195.5,SERVIZI
8929973ED4,AWARD,CENTRALE,2021-10-12 00:00:00.000,Variant 1,1,130195.5,SERVIZI
8929973ED4,CONTRACT-START,CENTRALE,2021-10-13 00:00:00.000,Variant 1,1,130195.5,SERVIZI
8929973ED4,VARIANT,CENTRALE,2022-06-14 00:00:00.000,Variant 1,1,130195.5,SERVIZI
8929973ED4,CONTRACT-END,CENTRALE,2022-12-31 00:00:00.000,Variant 1,1,130195.5,SERVIZI
8930909341,CREATION,BASILICATA,2021-10-06 00:00:00.000,Variant 1,1,168363.36,SERVIZI
8930909341,AWARD,BASILICATA,2021-10-25 00:00:00.000,Variant 1,1,168363.36,SERVIZI
8930909341,CONTRACT-START,BASILICATA,2021-10-26 00:00:00.000,Variant 1,1,168363.36,SERVIZI
8930909341,VARIANT,BASILICATA,2022-06-19 00:00:00.000,Variant 1,1,168363.36,SERVIZI
8930909341,CONTRACT-END,BASILICATA,2022-12-13 00:00:00.000,Variant 1,1,168363.36,SERVIZI
89320722FE,CREATION,EMILIA ROMAGNA,2021-10-11 00:00:00.000,Variant 1,1,135000.0,SERVIZI
89320722FE,AWARD,EMILIA ROMAGNA,2021-10-25 00:00:00.000,Variant 1,1,135000.0,SERVIZI
89320722FE,CONTRACT-START,EMILIA ROMAGNA,2021-10-25 00:00:00.000,Variant 1,1,135000.0,SERVIZI
89320722FE,VARIANT,EMILIA ROMAGNA,2022-06-01 00:00:00.000,Variant 1,1,135000.0,SERVIZI
89320722FE,CONTRACT-END,EMILIA ROMAGNA,2022-07-31 00:00:00.000,Variant 1,1,135000.0,SERVIZI
89341559EE,CREATION,FRIULI VENEZIA GIULIA,2021-10-01 00:00:00.000,Variant 1,1,294594.3,SERVIZI
89341559EE,AWARD,FRIULI VENEZIA GIULIA,2021-10-01 00:00:00.000,Variant 1,1,294594.3,SERVIZI
89341559EE,CONTRACT-START,FRIULI VENEZIA GIULIA,2021-10-01 00:00:00.000,Variant 1,1,294594.3,SERVIZI
89341559EE,VARIANT,FRIULI VENEZIA GIULIA,2021-10-05 00:00:00.000,Variant 1,1,294594.3,SERVIZI
89341559EE,CONTRACT-END,FRIULI VENEZIA GIULIA,2022-02-28 00:00:00.000,Variant 1,1,294594.3,SERVIZI
89347748BF,CREATION,PA TRENTO,2021-10-11 00:00:00.000,Variant 1,1,130000.0,SERVIZI
89347748BF,AWARD,PA TRENTO,2021-10-11 00:00:00.000,Variant 1,1,130000.0,SERVIZI
89347748BF,CONTRACT-START,PA TRENTO,2021-10-11 00:00:00.000,Variant 1,1,130000.0,SERVIZI
89347748BF,VARIANT,PA TRENTO,2021-12-21 00:00:00.000,Variant 1,1,130000.0,SERVIZI
89347748BF,CONTRACT-END,PA TRENTO,2021-12-31 00:00:00.000,Variant 1,1,130000.0,SERVIZI
89349065AE,CREATION,CENTRALE,2021-09-20 00:00:00.000,Variant 1,1,74500.0,SERVIZI
89349065AE,AWARD,CENTRALE,2021-10-07 00:00:00.000,Variant 1,1,74500.0,SERVIZI
89349065AE,CONTRACT-START,CENTRALE,2021-11-24 00:00:00.000,Variant 1,1,74500.0,SERVIZI
89349065AE,VARIANT,CENTRALE,2022-09-30 00:00:00.000,Variant 1,1,74500.0,SERVIZI
89349065AE,CONTRACT-END,CENTRALE,2024-11-23 00:00:00.000,Variant 1,1,74500.0,SERVIZI
89392262A9,CREATION,VALLE D'AOSTA,2021-12-10 00:00:00.000,Variant 12,12,722700.0,SERVIZI
89392262A9,PUBLICATION-IT,VALLE D'AOSTA,2021-12-10 00:00:00.000,Variant 12,12,722700.0,SERVIZI
89392262A9,AWARD,VALLE D'AOSTA,2021-12-29 00:00:00.000,Variant 12,12,722700.0,SERVIZI
89392262A9,CONTRACT-START,VALLE D'AOSTA,2022-02-01 00:00:00.000,Variant 12,12,722700.0,SERVIZI
89392262A9,VARIANT,VALLE D'AOSTA,2023-01-19 00:00:00.000,Variant 12,12,722700.0,SERVIZI
89392262A9,CONTRACT-END,VALLE D'AOSTA,2023-06-29 00:00:00.000,Variant 12,12,722700.0,SERVIZI
8941565CDA,CREATION,PUGLIA,2021-10-11 00:00:00.000,Variant 1,1,61500.0,SERVIZI
8941565CDA,AWARD,PUGLIA,2021-10-14 00:00:00.000,Variant 1,1,61500.0,SERVIZI
8941565CDA,CONTRACT-START,PUGLIA,2021-10-27 00:00:00.000,Variant 1,1,61500.0,SERVIZI
8941565CDA,VARIANT,PUGLIA,2022-03-08 00:00:00.000,Variant 1,1,61500.0,SERVIZI
8941565CDA,CONTRACT-END,PUGLIA,2022-03-25 00:00:00.000,Variant 1,1,61500.0,SERVIZI
894627185F,CREATION,LAZIO,2021-10-18 00:00:00.000,Variant 1,1,52856.2,SERVIZI
894627185F,AWARD,LAZIO,2021-10-18 00:00:00.000,Variant 1,1,52856.2,SERVIZI
894627185F,CONTRACT-START,LAZIO,2021-10-19 00:00:00.000,Variant 1,1,52856.2,SERVIZI
894627185F,VARIANT,LAZIO,2022-01-21 00:00:00.000,Variant 1,1,52856.2,SERVIZI
894627185F,CONTRACT-END,LAZIO,2022-03-31 00:00:00.000,Variant 1,1,52856.2,SERVIZI
8946337ED4,CREATION,LOMBARDIA,2021-10-18 00:00:00.000,Variant 1,1,54000.0,SERVIZI
8946337ED4,AWARD,LOMBARDIA,2021-10-26 00:00:00.000,Variant 1,1,54000.0,SERVIZI
8946337ED4,CONTRACT-START,LOMBARDIA,2021-10-26 00:00:00.000,Variant 1,1,54000.0,SERVIZI
8946337ED4,VARIANT,LOMBARDIA,2022-06-20 00:00:00.000,Variant 1,1,54000.0,SERVIZI
8946337ED4,CONTRACT-END,LOMBARDIA,2022-10-26 00:00:00.000,Variant 1,1,54000.0,SERVIZI
89470478BF,CREATION,PA TRENTO,2021-10-19 00:00:00.000,Variant 1,1,200000.0,SERVIZI
89470478BF,AWARD,PA TRENTO,2021-11-01 00:00:00.000,Variant 1,1,200000.0,SERVIZI
89470478BF,CONTRACT-START,PA TRENTO,2021-11-01 00:00:00.000,Variant 1,1,200000.0,SERVIZI
89470478BF,VARIANT,PA TRENTO,2021-12-10 00:00:00.000,Variant 1,1,200000.0,SERVIZI
89470478BF,CONTRACT-END,PA TRENTO,2022-01-31 00:00:00.000,Variant 1,1,200000.0,SERVIZI
894939498D,CREATION,CENTRALE,2021-11-17 00:00:00.000,Variant 3,3,59634.0,SERVIZI
894939498D,AWARD,CENTRALE,2021-11-17 00:00:00.000,Variant 3,3,59634.0,SERVIZI
894939498D,CONTRACT-START,CENTRALE,2021-11-17 00:00:00.000,Variant 3,3,59634.0,SERVIZI
894939498D,CONTRACT-END,CENTRALE,2022-05-30 00:00:00.000,Variant 3,3,59634.0,SERVIZI
894939498D,VARIANT,CENTRALE,2022-08-23 00:00:00.000,Variant 3,3,59634.0,SERVIZI
89511545F4,CREATION,PIEMONTE,2021-11-04 00:00:00.000,Variant 1,1,100000.0,SERVIZI
89511545F4,AWARD,PIEMONTE,2021-11-10 00:00:00.000,Variant 1,1,100000.0,SERVIZI
89511545F4,CONTRACT-START,PIEMONTE,2021-11-11 00:00:00.000,Variant 1,1,100000.0,SERVIZI
89511545F4,VARIANT,PIEMONTE,2022-09-21 00:00:00.000,Variant 1,1,100000.0,SERVIZI
89511545F4,CONTRACT-END,PIEMONTE,2022-11-07 00:00:00.000,Variant 1,1,100000.0,SERVIZI
8951568B97,CREATION,EMILIA ROMAGNA,2021-10-22 00:00:00.000,Variant 1,1,80000.0,SERVIZI
8951568B97,AWARD,EMILIA ROMAGNA,2021-11-04 00:00:00.000,Variant 1,1,80000.0,SERVIZI
8951568B97,CONTRACT-START,EMILIA ROMAGNA,2021-11-05 00:00:00.000,Variant 1,1,80000.0,SERVIZI
8951568B97,VARIANT,EMILIA ROMAGNA,2022-04-12 00:00:00.000,Variant 1,1,80000.0,SERVIZI
8951568B97,CONTRACT-END,EMILIA ROMAGNA,2022-06-30 00:00:00.000,Variant 1,1,80000.0,SERVIZI
8962676A34,CREATION,CENTRALE,2021-11-23 00:00:00.000,Variant 1,1,98989.03,SERVIZI
8962676A34,AWARD,CENTRALE,2021-12-15 00:00:00.000,Variant 1,1,98989.03,SERVIZI
8962676A34,CONTRACT-START,CENTRALE,2021-12-15 00:00:00.000,Variant 1,1,98989.03,SERVIZI
8962676A34,VARIANT,CENTRALE,2022-07-05 00:00:00.000,Variant 1,1,98989.03,SERVIZI
8962676A34,CONTRACT-END,CENTRALE,2022-12-31 00:00:00.000,Variant 1,1,98989.03,SERVIZI
8963436D5F,CREATION,EMILIA ROMAGNA,2021-10-28 00:00:00.000,Variant 7,7,121500.0,SERVIZI
8963436D5F,AWARD,EMILIA ROMAGNA,2021-11-03 00:00:00.000,Variant 7,7,121500.0,SERVIZI
8963436D5F,VARIANT,EMILIA ROMAGNA,2022-04-28 00:00:00.000,Variant 7,7,121500.0,SERVIZI
8963436D5F,CONTRACT-START,EMILIA ROMAGNA,2022-05-26 00:00:00.000,Variant 7,7,121500.0,SERVIZI
8963436D5F,CONTRACT-END,EMILIA ROMAGNA,2022-06-04 00:00:00.000,Variant 7,7,121500.0,SERVIZI
89711879B4,CREATION,VENETO,2021-11-10 00:00:00.000,Variant 3,3,52951.56,SERVIZI
89711879B4,AWARD,VENETO,2022-03-03 00:00:00.000,Variant 3,3,52951.56,SERVIZI
89711879B4,CONTRACT-START,VENETO,2022-05-02 00:00:00.000,Variant 3,3,52951.56,SERVIZI
89711879B4,CONTRACT-END,VENETO,2022-11-30 00:00:00.000,Variant 3,3,52951.56,SERVIZI
89711879B4,VARIANT,VENETO,2022-12-20 00:00:00.000,Variant 3,3,52951.56,SERVIZI
897121941E,CREATION,VENETO,2021-11-10 00:00:00.000,Variant 3,3,51537.7,SERVIZI
897121941E,AWARD,VENETO,2022-03-03 00:00:00.000,Variant 3,3,51537.7,SERVIZI
897121941E,CONTRACT-START,VENETO,2022-05-03 00:00:00.000,Variant 3,3,51537.7,SERVIZI
897121941E,CONTRACT-END,VENETO,2022-11-30 00:00:00.000,Variant 3,3,51537.7,SERVIZI
897121941E,VARIANT,VENETO,2022-12-20 00:00:00.000,Variant 3,3,51537.7,SERVIZI
8971379826,CREATION,VENETO,2021-11-10 00:00:00.000,Variant 3,3,45100.5,SERVIZI
8971379826,AWARD,VENETO,2022-03-03 00:00:00.000,Variant 3,3,45100.5,SERVIZI
8971379826,CONTRACT-START,VENETO,2022-04-26 00:00:00.000,Variant 3,3,45100.5,SERVIZI
8971379826,CONTRACT-END,VENETO,2022-11-30 00:00:00.000,Variant 3,3,45100.5,SERVIZI
8971379826,VARIANT,VENETO,2022-12-20 00:00:00.000,Variant 3,3,45100.5,SERVIZI
8971402B20,CREATION,VENETO,2021-11-10 00:00:00.000,Variant 3,3,44230.06,SERVIZI
8971402B20,AWARD,VENETO,2022-03-03 00:00:00.000,Variant 3,3,44230.06,SERVIZI
8971402B20,CONTRACT-START,VENETO,2022-05-03 00:00:00.000,Variant 3,3,44230.06,SERVIZI
8971402B20,CONTRACT-END,VENETO,2022-11-30 00:00:00.000,Variant 3,3,44230.06,SERVIZI
8971402B20,VARIANT,VENETO,2022-12-20 00:00:00.000,Variant 3,3,44230.06,SERVIZI
8973084729,CREATION,CALABRIA,2021-11-10 00:00:00.000,Variant 48,48,65500.0,SERVIZI
8973084729,AWARD,CALABRIA,2021-11-26 00:00:00.000,Variant 48,48,65500.0,SERVIZI
8973084729,VARIANT,CALABRIA,2021-12-17 00:00:00.000,Variant 48,48,65500.0,SERVIZI
8973084729,CONTRACT-END,CALABRIA,2022-01-06 00:00:00.000,Variant 48,48,65500.0,SERVIZI
8973084729,CONTRACT-START,CALABRIA,2022-01-28 00:00:00.000,Variant 48,48,65500.0,SERVIZI
8976294025,CREATION,LAZIO,2021-11-10 00:00:00.000,Variant 3,3,21647.45,SERVIZI
8976294025,AWARD,LAZIO,2021-11-15 00:00:00.000,Variant 3,3,21647.45,SERVIZI
8976294025,CONTRACT-START,LAZIO,2021-12-24 00:00:00.000,Variant 3,3,21647.45,SERVIZI
8976294025,CONTRACT-END,LAZIO,2022-10-14 00:00:00.000,Variant 3,3,21647.45,SERVIZI
8976294025,VARIANT,LAZIO,2022-12-22 00:00:00.000,Variant 3,3,21647.45,SERVIZI
89764153FE,CREATION,CENTRALE,2021-08-02 00:00:00.000,Variant 1,1,150000.0,SERVIZI
89764153FE,AWARD,CENTRALE,2021-08-02 00:00:00.000,Variant 1,1,150000.0,SERVIZI
89764153FE,CONTRACT-START,CENTRALE,2021-09-01 00:00:00.000,Variant 1,1,150000.0,SERVIZI
89764153FE,VARIANT,CENTRALE,2022-01-12 00:00:00.000,Variant 1,1,150000.0,SERVIZI
89764153FE,CONTRACT-END,CENTRALE,2022-08-31 00:00:00.000,Variant 1,1,150000.0,SERVIZI
897805093B,CREATION,VENETO,2021-11-24 00:00:00.000,Variant 1,1,100000.0,SERVIZI
897805093B,AWARD,VENETO,2021-12-01 00:00:00.000,Variant 1,1,100000.0,SERVIZI
897805093B,CONTRACT-START,VENETO,2021-12-29 00:00:00.000,Variant 1,1,100000.0,SERVIZI
897805093B,VARIANT,VENETO,2022-04-26 00:00:00.000,Variant 1,1,100000.0,SERVIZI
897805093B,CONTRACT-END,VENETO,2022-10-14 00:00:00.000,Variant 1,1,100000.0,SERVIZI
8980068A89,CREATION,EMILIA ROMAGNA,2021-11-15 00:00:00.000,Variant 6,6,73744.09,SERVIZI
8980068A89,AWARD,EMILIA ROMAGNA,2021-11-24 00:00:00.000,Variant 6,6,73744.09,SERVIZI
8980068A89,CONTRACT-START,EMILIA ROMAGNA,2021-11-30 00:00:00.000,Variant 6,6,73744.09,SERVIZI
8980068A89,VARIANT,EMILIA ROMAGNA,2021-12-06 00:00:00.000,Variant 6,6,73744.09,SERVIZI
8980068A89,VARIANT,EMILIA ROMAGNA,2022-10-04 00:00:00.000,Variant 6,6,73744.09,SERVIZI
8980068A89,VARIANT,EMILIA ROMAGNA,2022-11-17 00:00:00.000,Variant 6,6,73744.09,SERVIZI
8980068A89,VARIANT,EMILIA ROMAGNA,2022-12-06 00:00:00.000,Variant 6,6,73744.09,SERVIZI
8980068A89,CONTRACT-END,EMILIA ROMAGNA,2022-12-31 00:00:00.000,Variant 6,6,73744.09,SERVIZI
89855240FB,CREATION,CENTRALE,2021-11-18 00:00:00.000,Variant 3,3,56044.65,SERVIZI
89855240FB,AWARD,CENTRALE,2021-12-07 00:00:00.000,Variant 3,3,56044.65,SERVIZI
89855240FB,CONTRACT-START,CENTRALE,2021-12-27 00:00:00.000,Variant 3,3,56044.65,SERVIZI
89855240FB,CONTRACT-END,CENTRALE,2022-02-10 00:00:00.000,Variant 3,3,56044.65,SERVIZI
89855240FB,VARIANT,CENTRALE,2022-10-25 00:00:00.000,Variant 3,3,56044.65,SERVIZI
89895993C6,CREATION,CENTRALE,2021-11-25 00:00:00.000,Variant 1,1,95000.0,SERVIZI
89895993C6,AWARD,CENTRALE,2021-12-17 00:00:00.000,Variant 1,1,95000.0,SERVIZI
89895993C6,CONTRACT-START,CENTRALE,2021-12-17 00:00:00.000,Variant 1,1,95000.0,SERVIZI
89895993C6,VARIANT,CENTRALE,2022-03-03 00:00:00.000,Variant 1,1,95000.0,SERVIZI
89895993C6,CONTRACT-END,CENTRALE,2022-03-30 00:00:00.000,Variant 1,1,95000.0,SERVIZI
8990077E38,CREATION,VENETO,2021-11-18 00:00:00.000,Variant 3,3,67000.0,SERVIZI
8990077E38,AWARD,VENETO,2022-01-10 00:00:00.000,Variant 3,3,67000.0,SERVIZI
8990077E38,CONTRACT-START,VENETO,2022-01-14 00:00:00.000,Variant 3,3,67000.0,SERVIZI
8990077E38,CONTRACT-END,VENETO,2022-08-30 00:00:00.000,Variant 3,3,67000.0,SERVIZI
8990077E38,VARIANT,VENETO,2022-10-06 00:00:00.000,Variant 3,3,67000.0,SERVIZI
8991518362,CREATION,EMILIA ROMAGNA,2021-11-23 00:00:00.000,Variant 1,1,45469.34,SERVIZI
8991518362,AWARD,EMILIA ROMAGNA,2021-12-07 00:00:00.000,Variant 1,1,45469.34,SERVIZI
8991518362,CONTRACT-START,EMILIA ROMAGNA,2021-12-07 00:00:00.000,Variant 1,1,45469.34,SERVIZI
8991518362,VARIANT,EMILIA ROMAGNA,2022-07-25 00:00:00.000,Variant 1,1,45469.34,SERVIZI
8991518362,CONTRACT-END,EMILIA ROMAGNA,2023-01-31 00:00:00.000,Variant 1,1,45469.34,SERVIZI
8995796DB0,CREATION,VENETO,2021-12-03 00:00:00.000,Variant 1,1,122950.0,SERVIZI
8995796DB0,AWARD,VENETO,2022-02-10 00:00:00.000,Variant 1,1,122950.0,SERVIZI
8995796DB0,CONTRACT-START,VENETO,2022-02-23 00:00:00.000,Variant 1,1,122950.0,SERVIZI
8995796DB0,VARIANT,VENETO,2022-05-27 00:00:00.000,Variant 1,1,122950.0,SERVIZI
8995796DB0,CONTRACT-END,VENETO,2022-06-30 00:00:00.000,Variant 1,1,122950.0,SERVIZI
90026261FF,CREATION,NON CLASSIFICATO,2021-11-30 00:00:00.000,Variant 3,3,138000.0,SERVIZI
90026261FF,AWARD,NON CLASSIFICATO,2021-12-10 00:00:00.000,Variant 3,3,138000.0,SERVIZI
90026261FF,CONTRACT-START,NON CLASSIFICATO,2022-01-07 00:00:00.000,Variant 3,3,138000.0,SERVIZI
90026261FF,CONTRACT-END,NON CLASSIFICATO,2022-01-11 00:00:00.000,Variant 3,3,138000.0,SERVIZI
90026261FF,VARIANT,NON CLASSIFICATO,2022-06-13 00:00:00.000,Variant 3,3,138000.0,SERVIZI
9004265A88,CREATION,PA BOLZANO,2021-11-24 00:00:00.000,Variant 1,1,127000.0,SERVIZI
9004265A88,AWARD,PA BOLZANO,2021-12-01 00:00:00.000,Variant 1,1,127000.0,SERVIZI
9004265A88,CONTRACT-START,PA BOLZANO,2021-12-16 00:00:00.000,Variant 1,1,127000.0,SERVIZI
9004265A88,VARIANT,PA BOLZANO,2022-12-28 00:00:00.000,Variant 1,1,127000.0,SERVIZI
9004265A88,CONTRACT-END,PA BOLZANO,2022-12-31 00:00:00.000,Variant 1,1,127000.0,SERVIZI
9010569CC1,CREATION,CENTRALE,2021-12-07 00:00:00.000,Variant 34,34,13392.8,SERVIZI
9010569CC1,AWARD,CENTRALE,2021-12-20 00:00:00.000,Variant 34,34,13392.8,SERVIZI
9010569CC1,CONTRACT-START,CENTRALE,2021-12-20 00:00:00.000,Variant 34,34,13392.8,SERVIZI
9010569CC1,CONTRACT-END,CENTRALE,2022-02-28 00:00:00.000,Variant 34,34,13392.8,SERVIZI
9010569CC1,VARIANT,CENTRALE,2022-11-08 00:00:00.000,Variant 34,34,13392.8,SERVIZI
9010569CC1,VARIANT,CENTRALE,2022-12-07 00:00:00.000,Variant 34,34,13392.8,SERVIZI
9011340902,CREATION,BASILICATA,2021-12-06 00:00:00.000,Variant 1,1,91910.0,SERVIZI
9011340902,AWARD,BASILICATA,2021-12-17 00:00:00.000,Variant 1,1,91910.0,SERVIZI
9011340902,CONTRACT-START,BASILICATA,2022-01-10 00:00:00.000,Variant 1,1,91910.0,SERVIZI
9011340902,VARIANT,BASILICATA,2022-07-21 00:00:00.000,Variant 1,1,91910.0,SERVIZI
9011340902,CONTRACT-END,BASILICATA,2022-09-09 00:00:00.000,Variant 1,1,91910.0,SERVIZI
901182051F,CREATION,CENTRALE,2021-12-03 00:00:00.000,Variant 1,1,44089.2,SERVIZI
901182051F,AWARD,CENTRALE,2021-12-03 00:00:00.000,Variant 1,1,44089.2,SERVIZI
901182051F,CONTRACT-START,CENTRALE,2022-01-20 00:00:00.000,Variant 1,1,44089.2,SERVIZI
901182051F,VARIANT,CENTRALE,2022-02-21 00:00:00.000,Variant 1,1,44089.2,SERVIZI
901182051F,CONTRACT-END,CENTRALE,2022-12-31 00:00:00.000,Variant 1,1,44089.2,SERVIZI
90191462BB,CREATION,LAZIO,2021-12-22 00:00:00.000,Variant 1,1,138600.0,SERVIZI
90191462BB,AWARD,LAZIO,2022-01-11 00:00:00.000,Variant 1,1,138600.0,SERVIZI
90191462BB,CONTRACT-START,LAZIO,2022-01-14 00:00:00.000,Variant 1,1,138600.0,SERVIZI
90191462BB,VARIANT,LAZIO,2022-01-18 00:00:00.000,Variant 1,1,138600.0,SERVIZI
90191462BB,CONTRACT-END,LAZIO,2022-02-07 00:00:00.000,Variant 1,1,138600.0,SERVIZI
902335541B,CREATION,CENTRALE,2021-12-13 00:00:00.000,Variant 598,598,99000000.0,SERVIZI
902335541B,CONTRACT-START,CENTRALE,2021-12-14 00:00:00.000,Variant 598,598,99000000.0,SERVIZI
902335541B,AWARD,CENTRALE,2021-12-31 00:00:00.000,Variant 598,598,99000000.0,SERVIZI
902335541B,VARIANT,CENTRALE,2022-09-20 00:00:00.000,Variant 598,598,99000000.0,SERVIZI
902335541B,CONTRACT-END,CENTRALE,2022-10-31 00:00:00.000,Variant 598,598,99000000.0,SERVIZI
902335541B,STATUS,CENTRALE,2022-11-11 00:00:00.000,Variant 598,598,99000000.0,SERVIZI
9025322B51,CREATION,SICILIA,2021-11-26 00:00:00.000,Variant 2,2,114177.5,SERVIZI
9025322B51,AWARD,SICILIA,2022-01-25 00:00:00.000,Variant 2,2,114177.5,SERVIZI
9025322B51,CONTRACT-START,SICILIA,2022-02-08 00:00:00.000,Variant 2,2,114177.5,SERVIZI
9025322B51,VARIANT,SICILIA,2022-05-16 00:00:00.000,Variant 2,2,114177.5,SERVIZI
9025322B51,VARIANT,SICILIA,2022-06-28 00:00:00.000,Variant 2,2,114177.5,SERVIZI
9025322B51,CONTRACT-END,SICILIA,2022-09-30 00:00:00.000,Variant 2,2,114177.5,SERVIZI
9028546FD7,CREATION,LOMBARDIA,2021-12-02 00:00:00.000,Variant 1,1,99000.0,SERVIZI
9028546FD7,AWARD,LOMBARDIA,2021-12-16 00:00:00.000,Variant 1,1,99000.0,SERVIZI
9028546FD7,CONTRACT-START,LOMBARDIA,2022-01-27 00:00:00.000,Variant 1,1,99000.0,SERVIZI
9028546FD7,VARIANT,LOMBARDIA,2022-08-09 00:00:00.000,Variant 1,1,99000.0,SERVIZI
9028546FD7,CONTRACT-END,LOMBARDIA,2022-09-30 00:00:00.000,Variant 1,1,99000.0,SERVIZI
9029550C5F,CREATION,PA TRENTO,2021-10-11 00:00:00.000,Variant 1,1,74002.0,SERVIZI
9029550C5F,AWARD,PA TRENTO,2021-12-16 00:00:00.000,Variant 1,1,74002.0,SERVIZI
9029550C5F,CONTRACT-START,PA TRENTO,2021-12-30 00:00:00.000,Variant 1,1,74002.0,SERVIZI
9029550C5F,VARIANT,PA TRENTO,2022-11-10 00:00:00.000,Variant 1,1,74002.0,SERVIZI
9029550C5F,CONTRACT-END,PA TRENTO,2022-12-31 00:00:00.000,Variant 1,1,74002.0,SERVIZI
90300221E4,CREATION,PUGLIA,2021-12-03 00:00:00.000,Variant 2,2,65000.0,SERVIZI
90300221E4,AWARD,PUGLIA,2022-01-14 00:00:00.000,Variant 2,2,65000.0,SERVIZI
90300221E4,CONTRACT-START,PUGLIA,2022-02-04 00:00:00.000,Variant 2,2,65000.0,SERVIZI
90300221E4,VARIANT,PUGLIA,2022-06-28 00:00:00.000,Variant 2,2,65000.0,SERVIZI
90300221E4,VARIANT,PUGLIA,2022-07-28 00:00:00.000,Variant 2,2,65000.0,SERVIZI
90300221E4,CONTRACT-END,PUGLIA,2022-08-31 00:00:00.000,Variant 2,2,65000.0,SERVIZI
90319909ED,CREATION,NON CLASSIFICATO,2021-12-17 00:00:00.000,Variant 1,1,120960.57,SERVIZI
90319909ED,AWARD,NON CLASSIFICATO,2022-02-07 00:00:00.000,Variant 1,1,120960.57,SERVIZI
90319909ED,CONTRACT-START,NON CLASSIFICATO,2022-03-07 00:00:00.000,Variant 1,1,120960.57,SERVIZI
90319909ED,VARIANT,NON CLASSIFICATO,2023-01-20 00:00:00.000,Variant 1,1,120960.57,SERVIZI
90319909ED,CONTRACT-END,NON CLASSIFICATO,2023-01-30 00:00:00.000,Variant 1,1,120960.57,SERVIZI
